name,province,latitude,longitude
Incudine,BS,46.222222,10.358333
Induno Olona,VA,45.850000,8.833333
Introbio,LC,45.966667,9.450000
Inverigo,CO,45.733333,9.216667
Inverno e Monteleone,PV,45.200000,9.383333
Inveruno,MI,45.516667,8.850000
Inzago,MI,45.533333,9.483333
Irma,BS,45.766667,10.283333
Iseo,BS,45.658611,10.053611
Isola di Fondra,BG,45.983333,9.750000
Isola Dovarese,CR,45.175833,10.312222
Isorella,BS,45.309200,10.323300
Ispra,VA,45.816667,8.616667
Isso,BG,45.476667,9.759444
Izano,CR,45.350000,9.750000
Jerago con Orago,VA,45.700000,8.800000
La Valletta Brianza,LC,45.738611,9.362222
Lacchiarella,MI,45.325000,9.140000
Laglio,CO,45.883333,9.133333
Lainate,MI,45.566667,9.033333
Laino,CO,45.983005,9.102215
Lallio,BG,45.666111,9.631389
Lambrugo,CO,45.761139,9.245758
Landriano,PV,45.316667,9.266667
Langosco,PV,45.216667,8.566667
Lanzada,SO,46.269400,9.870200
Lardirago,PV,45.233333,9.233333
Lasnigo,CO,45.883333,9.266667
Lavena Ponte Tresa,VA,45.966667,8.850000
Laveno-Mombello,VA,45.908880,8.620360
Lavenone,BS,45.738889,10.437500
Lazzate,MO,45.673070,9.081280
Lec,LC,44.264822,7.875059
Leffe,BG,45.790084,9.882124
Leggiuno,VA,45.875000,8.621700
Legnano,MI,45.595810,8.905982
Lenna,BG,45.943333,9.677500
Leno,BS,45.370278,10.216667
Lentate sul Seveso,MO,45.678444,9.121889
Lesmo,MO,45.650000,9.316667
Levate,BG,45.628938,9.626586
Lezzeno,CO,45.950000,9.200000
Lierna,LC,45.958100,9.305100
Limbiate,MO,45.597222,9.130000
Limido Comasco,CO,45.683333,8.983333
Limone sul Garda,BS,45.816667,10.783333
Linarolo,PV,45.166667,9.266667
Lipomo,CO,45.791113,9.122235
Liscate,MI,45.483333,9.416667
Lissone,MO,45.616667,9.250000
Livigno,SO,46.538173,10.135993
Livo,CO,46.400000,11.016667
Livraga,LO,45.193333,9.547500
Locate di Triulzi,MI,45.350000,9.216667
Locate Varesino,CO,45.690556,8.930833
Locatello,BG,45.833333,9.533333
Lodi Vecchio,LO,45.303333,9.418611
Lodrino,BS,45.716667,10.283333
Lograto,BS,45.483333,10.050000
Lomagna,LC,45.666667,9.366667
Lomazzo,CO,45.700000,9.033333
Lomello,PV,45.122000,8.797300
Lonate Ceppino,VA,45.710251,8.880962
Lonate Pozzolo,VA,45.600000,8.750000
Lonato del Garda,BS,45.461111,10.484444
Longhena,BS,45.433333,10.066667
Longone al Segrino,CO,45.816667,9.250000
Losine,BS,45.984167,10.316944
Lovere,BG,45.812500,10.070000
Lovero,SO,46.233333,10.233333
Lozio,BS,45.986389,10.261944
Lozza,VA,45.774815,8.861447
Luino,VA,46.000000,8.750000
Luisago,CO,45.761031,9.043500
Lumezzane,BS,45.650000,10.266667
Lungavilla,PV,45.033333,9.083333
Lurago d'Erba,CO,45.750000,9.216667
Lurago Marinone,CO,45.700000,8.983333
Lurano,BG,45.566667,9.633333
Lurate Caccivio,CO,45.766667,9.000000
Luvinate,VA,45.833333,8.766667
Luzzana,BG,45.716667,9.883333
Maccagno con Pino e V.,VA,46.041094,8.740275
Maccastorna,LO,45.147500,9.855556
Macherio,MO,45.638062,9.262760
Maclodio,BS,45.480427,10.040108
Madesimo,SO,46.428155,9.343872
Madignano,CR,45.350000,9.716667
Madone,BG,45.650000,9.550000
Magasa,BS,45.786400,10.629100
Magenta,MI,45.460250,8.876611
Magherno,PV,45.216667,9.333333
Magnacavallo,MN,45.005970,11.182300
Magnago,MI,45.579200,8.802450
Magreglio,CO,45.918407,9.245014
Mairago,LO,45.252778,9.579444
Mairano,BS,45.450000,10.083333
Malagnino,CR,45.133333,10.116667
Malegno,BS,45.951667,10.275000
Maleo,LO,45.168333,9.762500
Malgrate,LC,45.848910,9.376300
Malnate,VA,45.800000,8.883333
Malonno,BS,46.116667,10.316667
Man,MN,44.952574,10.632431
Mandello del Lario,LC,45.916667,9.316667
Manerba del Garda,BS,45.549722,10.551389
Manerbio,BS,45.366667,10.133333
Mantello,SO,46.150000,9.483333
Mapello,BG,45.708889,9.547778
Marcallo con Casone,MI,45.498180,8.876350
Marcaria,MN,45.116667,10.533333
Marcheno,BS,45.700000,10.216667
Marchirolo,VA,45.950100,8.832200
Marcignago,PV,45.250000,9.083333
Margno,LC,46.029714,9.389990
Mariana Mantovana,MN,45.185838,10.487894
Mariano Comense,CO,45.700000,9.183333
Marmentino,BS,45.750000,10.283333
Marmirolo,MN,45.219280,10.756090
Marnate,VA,45.628889,8.898056
Marone,BS,45.733333,10.100000
Martignana di Po,CR,45.000000,10.366667
Martinengo,BG,45.570369,9.767376
Marudo,LO,45.253889,9.378333
Marzano,PV,45.247967,9.295054
Marzio,VA,45.937079,8.860830
Masate,MI,45.566667,9.466667
Masciago Primo,VA,45.916667,8.783333
Maslianico,CO,45.842827,9.047196
Massalengo,LO,45.265833,9.491111
Mazzano,BS,45.516667,10.350000
Mazzo di Valtellina,SO,46.250000,10.250000
Meda,MO,45.666667,9.166667
Mede,PV,45.096981,8.736877
Mediglia,MI,45.400000,9.333333
Medolago,BG,45.669300,9.494600
Medole,MN,45.333333,10.516667
Melegnano,MI,45.358750,9.323770
Meleti,LO,45.119722,9.838056
Mello,SO,46.150000,9.550000
Melzo,MI,45.500000,9.416667
Menaggio,CO,46.016667,9.233333
Menconico,PV,44.800000,9.283333
Merate,LC,45.700040,9.424250
Mercallo,VA,45.750000,8.666667
Merlino,LO,45.434167,9.430833
Merone,CO,45.783333,9.250000
Mese,SO,46.300000,9.383333
Mesenzana,VA,45.947000,8.758900
Mesero,MI,45.500000,8.850000
Mezzago,MO,45.628611,9.444167
Mezzana Bigli,PV,45.060278,8.850000
Mezzana Rabattone,PV,45.100000,9.033333
Mezzanino,PV,45.123993,9.208467
Mezzoldo,BG,46.013056,9.664722
Mila,MI,45.464194,9.189635
Milzano,BS,45.274722,10.199722
Miradolo Terme,PV,45.172394,9.448666
Misano di Gera d'Adda,BG,45.469444,9.620833
Misinto,MO,45.666667,9.083333
Missaglia,LC,45.700000,9.333333
Moggio,LC,45.932266,9.487907
Moglia,MN,44.933333,10.916667
Moio de' Calvi,BG,45.951667,9.700833
Molteno,LC,45.783333,9.300000
Moltrasio,CO,45.860500,9.097200
Mon,MO,44.644237,10.922384
Monasterolo del C.,BG,45.763185,9.931658
Monguzzo,CO,45.783333,9.233333
Moniga del Garda,BS,45.526944,10.538889
Monno,BS,46.213333,10.340556
Montagna in Valtellina,SO,46.183333,9.900000
Montalto Pavese,PV,44.983333,9.216667
Montanaso Lombardo,LO,45.336667,9.469722
Montano Lucino,CO,45.783333,9.050000
Monte Cremasco,CR,45.374843,9.569816
Monte Isola,BS,45.716667,10.083333
Monte Marenzo,LC,45.766667,9.450000
Montebello della B.,PV,45.000959,9.103454
Montecalvo Versiggia,PV,44.971390,9.285490
Montegrino Valtravaglia,VA,45.974722,8.768333
Montello,BG,45.672297,9.799343
Montemezzo,CO,46.178210,9.374530
Montescano,PV,45.033333,9.300000
Montesegale,PV,44.906362,9.126903
Montevecchia,LC,45.700000,9.383333
Monticelli Brusati,BS,45.633333,10.100000
Monticelli Pavese,PV,45.116667,9.516667
Monticello Brianza,LC,45.716667,9.316667
Montichiari,BS,45.416100,10.391700
Montirone,BS,45.447222,10.229722
Montodine,CR,45.283333,9.716667
Montorfano,CO,45.785458,9.146079
Montù Beccaria,PV,45.033333,9.316667
Monvalle,VA,45.850000,8.633333
Monzambano,MN,45.383333,10.700000
Morazzone,VA,45.766667,8.833333
Morbegno,SO,46.133333,9.566667
Morengo,BG,45.533333,9.700000
Morimondo,MI,45.350000,8.950000
Mornago,VA,45.750000,8.750000
Mornico al Serio,BG,45.592500,9.808889
Mornico Losana,PV,45.016667,9.200000
Mortara,PV,45.250000,8.750000
Morterone,LC,45.873889,9.482778
Moscazzano,CR,45.283333,9.683333
Motta Baluffi,CR,45.050000,10.266667
Motta Visconti,MI,45.283333,9.000000
Motteggiana,MN,45.033333,10.766667
Mozzanica,BG,45.476076,9.689258
Mozzate,CO,45.680577,8.949403
Mozzo,BG,45.698680,9.608652
Muggiò,MO,45.586403,9.225943
Mulazzano,LO,45.373492,9.397993
Mura,BS,45.716667,10.350000
Muscoline,BS,45.566667,10.466667
Musso,CO,46.112500,9.275833
Nave,BS,45.585000,10.283333
Nembro,BG,45.743889,9.759444
Nerviano,MI,45.550000,8.983333
Nesso,CO,45.916667,9.166667
Niardo,BS,45.976667,10.334167
Nibionno,LC,45.751447,9.261710
Nicorvo,PV,45.283333,8.666667
Nosate,MI,45.550000,8.733333
Nova Milanese,MO,45.583333,9.200000
Novate Mezzola,SO,46.216667,9.450000
Novate Milanese,MI,45.533333,9.133333
Novedrate,CO,45.700183,9.133480
Noviglio,MI,45.366667,9.050000
Nuvolento,BS,45.544444,10.385000
Nuvolera,BS,45.533333,10.372222
Odolo,BS,45.650000,10.383333
Offanengo,CR,45.383333,9.733333
Offlaga,BS,45.383333,10.116667
Oggiona con Santo S.,VA,45.700534,8.812048
Oggiono,LC,45.791310,9.349741
Olevano di Lomellina,PV,45.212500,8.716667
Olgiate Comasco,CO,45.783333,8.966667
Olgiate Molgora,LC,45.733333,9.400000
Olgiate Olona,VA,45.633333,8.883333
Olginate,LC,45.800000,9.416667
Oliva Gessi,PV,45.000000,9.183333
Oliveto Lario,LC,45.950000,9.266667
Olmeneta,CR,45.233333,10.016667
Olmo al Brembo,BG,45.972222,9.649167
Oltre il Colle,BG,45.912029,9.778824
Oltressenda Alta,BG,45.944973,9.981533
Oltrona di San Mamette,CO,45.756389,8.976667
Ome,BS,45.627283,10.121365
Oneta,BG,45.871486,9.819353
Ono San Pietro,BS,46.017778,10.329167
Onore,BG,45.883333,10.016667
Opera,MI,45.383333,9.216667
Origgio,VA,45.596944,9.018333
Orino,VA,45.883333,8.716667
Orio al Serio,BG,45.669294,9.695620
Orio Litta,LO,45.160833,9.555556
Ornago,MO,45.600000,9.416667
Ornica,BG,45.988333,9.579167
Orsenigo,CO,45.783333,9.183333
Orzinuovi,BS,45.400000,9.933333
Orzivecchi,BS,45.416667,9.966667
Osio Sopra,BG,45.633333,9.583333
Osio Sotto,BG,45.616667,9.600000
Osnago,LC,45.683333,9.383333
Ospedaletto Lodigiano,LO,45.169722,9.579722
Ospitaletto,BS,45.555278,10.073333
Ossago Lodigiano,LO,45.246667,9.538056
Ossimo,BS,45.946944,10.231389
Ossona,MI,45.500000,8.900000
Ostiano,CR,45.216667,10.250000
Ostiglia,MN,45.070390,11.136410
Ottobiano,PV,45.150000,8.833333
Ozzero,MI,45.366667,8.916667
P,PV,41.893320,12.482932
Padenghe sul Garda,BS,45.508333,10.516389
Paderno d'Adda,LC,45.683333,9.450000
Paderno Dugnano,MI,45.571944,9.169167
Paderno Franciacorta,BS,45.588889,10.077500
Paderno Ponchielli,CR,45.237778,9.927778
Pagazzano,BG,45.534277,9.671157
Pagnona,LC,46.060100,9.401900
Paisco Loveno,BS,46.080000,10.293333
Paitone,BS,45.550000,10.400000
Paladina,BG,45.729047,9.613490
Palazzago,BG,45.751944,9.535278
Palazzo Pignano,CR,45.389609,9.572697
Palazzolo sull'Oglio,BS,45.600000,9.883333
Palestro,PV,45.300000,8.533333
Palosco,BG,45.583333,9.833333
Pancarana,PV,45.075278,9.051667
Pandino,CR,45.400000,9.550000
Pantigliate,MI,45.435260,9.352200
Parabiago,MI,45.558319,8.947689
Paratico,BS,45.661111,9.953333
Parlasco,LC,46.016667,9.350000
Parona,PV,45.282602,8.750845
Parre,BG,45.874586,9.890856
Parzanica,BG,45.733333,10.033333
Paspardo,BS,46.031667,10.371944
Passirano,BS,45.600000,10.066667
Pasturo,LC,45.951990,9.442230
Paullo,MI,45.416667,9.400000
Pavone del Mella,BS,45.300833,10.208611
Pedesina,SO,46.083333,9.550000
Pedrengo,BG,45.698333,9.733889
Peglio,CO,43.695989,12.496031
Pegognaga,MN,45.000000,10.850000
Peia,BG,45.800000,9.900000
Perledo,LC,46.016667,9.300000
Pero,MI,45.510788,9.076998
Persico Dosimo,CR,45.183333,10.100000
Pertica Alta,BS,45.750000,10.350000
Pertica Bassa,BS,45.750000,10.366667
Pescarolo ed Uniti,CR,45.194950,10.186630
Pescate,LC,45.833486,9.393954
Peschiera Borromeo,MI,45.433333,9.316667
Pessano con Bornago,MI,45.550000,9.383333
Pessina Cremonese,CR,45.183333,10.250000
Pezzaze,BS,45.766667,10.233333
Piadena Drizzona,CR,45.136342,10.360515
Pian Camuno,BS,45.844722,10.151944
Piancogno,BS,45.919690,10.225260
Pianello del Lario,CO,46.102900,9.276500
Pianengo,CR,45.400000,9.700000
Pianico,BG,45.810556,10.043889
Piantedo,SO,46.133333,9.416667
Piario,BG,45.896111,9.923889
Piateda,SO,46.159600,9.934950
Piazza Brembana,BG,45.947222,9.675000
Piazzatorre,BG,46.000000,9.683333
Piazzolo,BG,45.979788,9.670548
Pieranica,CR,45.428748,9.609661
Pietra de' Giorgi,PV,45.020380,9.230550
Pieve Albignola,PV,45.102917,8.963952
Pieve d'Olmi,CR,45.072118,10.129843
Pieve del Cairo,PV,45.052777,8.814706
Pieve Emanuele,MI,45.350000,9.200000
Pieve Fissiraga,LO,45.264167,9.459444
Pieve Porto Morone,PV,45.110278,9.436944
Pieve San Giacomo,CR,45.133333,10.183333
Pigra,CO,45.965550,9.125113
Pinarolo Po,PV,45.078913,9.171280
Pioltello,MI,45.500000,9.333333
Pisogne,BS,45.810833,10.108056
Piubega,MN,45.233333,10.533333
Piuro,SO,46.330700,9.421700
Pizzale,PV,45.036505,9.048212
Pizzighettone,CR,45.183333,9.783333
Plesio,CO,46.049444,9.225556
Poggio Rusco,MN,44.977500,11.119167
Poggiridenti,SO,46.166667,9.916667
Pogliano Milanese,MI,45.536685,8.990315
Pognana Lario,CO,45.883333,9.150000
Pognano,BG,45.586944,9.640833
Polaveno,BS,45.666970,10.131397
Polpenazze del Garda,BS,45.552222,10.507500
Pompiano,BS,45.431977,9.989265
Pomponesco,MN,44.929722,10.597222
Poncarale,BS,45.461900,10.177800
Ponna,CO,45.995573,9.113054
Ponte di Legno,BS,46.259444,10.509444
Ponte in Valtellina,SO,46.183333,9.983333
Ponte Lambro,CO,45.828731,9.220982
Ponte Nizza,PV,44.850000,9.100000
Ponte Nossa,BG,45.866667,9.883333
Ponte San Pietro,BG,45.697778,9.588056
Ponteranica,BG,45.733333,9.650000
Pontevico,BS,45.272222,10.091667
Ponti sul Mincio,MN,45.409773,10.686691
Pontida,BG,45.734006,9.506439
Pontirolo Nuovo,BG,45.569167,9.567222
Pontoglio,BS,45.566667,9.850000
Porlezza,CO,46.033333,9.133333
Portalbera,PV,45.100000,9.316667
Porto Ceresio,VA,45.900000,8.900000
Porto Mantovano,MN,45.196667,10.793889
Porto Valtravaglia,VA,45.961300,8.681500
Postalesio,SO,46.166667,9.783333
Pozzaglio ed Uniti,CR,45.200000,10.050000
Pozzo d'Adda,MI,45.575930,9.500730
Pozzolengo,BS,45.406944,10.633889
Pozzuolo Martesana,MI,45.516667,9.450000
Pradalunga,BG,45.746667,9.783056
Pralboino,BS,45.268333,10.218333
Prata Camportaccio,SO,46.286797,9.427123
Predore,BG,45.683333,10.016667
Pregnana Milanese,MI,45.516667,9.016667
Premana,LC,46.052000,9.423000
Premolo,BG,45.896999,9.850059
Preseglie,BS,45.666667,10.400000
Presezzo,BG,45.691389,9.566389
Prevalle,BS,45.550000,10.416667
Primaluna,LC,45.991146,9.427318
Proserpio,CO,45.830565,9.252916
Provaglio d'Iseo,BS,45.633333,10.050000
Provaglio Val Sabbia,BS,45.683333,10.433333
Puegnago del Garda,BS,45.566667,10.510000
Pumenengo,BG,45.466667,9.866667
Pusiano,CO,45.816667,9.283333
Quingentole,MN,45.038317,11.043583
Quintano,CR,45.416667,9.616667
Quinzano d'Oglio,BS,45.316667,9.983333
Quistello,MN,45.006579,10.980460
Rancio Valcuvia,VA,45.912533,8.772891
Ranco,VA,45.800000,8.566667
Ranica,BG,45.733333,9.716667
Ranzanico,BG,45.783333,9.933333
Rasura,SO,46.100000,9.550000
Rea,PV,45.116667,9.150000
Redavalle,PV,45.047777,9.207110
Redondesco,MN,45.166667,10.516667
Remedello,BS,45.279167,10.372778
Renate,MO,45.722495,9.278348
Rescaldina,MI,45.616667,8.950000
Retorbido,PV,44.950000,9.033333
Rezzago,CO,45.866667,9.250000
Rezzato,BS,45.515000,10.317500
Rho,MI,45.533333,9.033333
Ricengo,CR,45.400000,9.733333
Ripalta Arpina,CR,45.300000,9.733333
Ripalta Cremasca,CR,45.328585,9.683545
Ripalta Guerina,CR,45.306686,9.704706
Riva di Solto,BG,45.766667,10.033333
Rivanazzano Terme,PV,44.930767,9.014159
Rivarolo del Re ed U.,CR,45.038976,10.434083
Rivarolo Mantovano,MN,45.066667,10.433333
Rivolta d'Adda,CR,45.466667,9.516667
Robbiate,LC,45.683333,9.433333
Robbio,PV,45.291389,8.592222
Robecchetto con Induno,MI,45.533333,8.766667
Robecco d'Oglio,CR,45.266667,10.083333
Robecco Pavese,PV,45.050000,9.150000
Robecco sul Naviglio,MI,45.433333,8.883333
Rocca de' Giorgi,PV,44.950000,9.250000
Rocca Susella,PV,44.912927,9.095880
Roccafranca,BS,45.466667,9.916667
Rodano,MI,45.483333,9.350000
Rodengo Saiano,BS,45.597646,10.109468
Rodero,CO,45.824900,8.916300
Rodigo,MN,45.200000,10.633333
Roè Volciano,BS,45.618205,10.498306
Rogeno,LC,45.782460,9.273640
Rognano,PV,45.283333,9.083333
Rogno,BG,45.857500,10.133056
Rogolo,SO,46.135556,9.487222
Romagnese,PV,44.833333,9.333333
Romanengo,CR,45.383333,9.783333
Romano di Lombardia,BG,45.516667,9.750000
Roncadelle,BS,45.527180,10.154070
Roncaro,PV,45.233333,9.283333
Roncello,MO,45.600000,9.450000
Ronco Briantino,MO,45.666667,9.400000
Roncobello,BG,45.950000,9.750000
Roncoferraro,MN,45.134203,10.952420
Roncola,BG,45.780362,9.542844
Rosasco,PV,45.251060,8.578938
Rosate,MI,45.353329,9.022078
Rota d'Imagna,BG,45.833333,9.516667
Rovato,BS,45.567039,9.998601
Rovellasca,CO,45.666667,9.050000
Rovello Porro,CO,45.650000,9.033333
Roverbella,MN,45.266667,10.766667
Rovescala,PV,45.016667,9.350000
Rovetta,BG,45.892989,9.983457
Rozzano,MI,45.383333,9.150000
Rudiano,BS,45.483333,9.883333
Sabbio Chiese,BS,45.650000,10.433333
Sabbioneta,MN,44.999167,10.489722
Sala Comacina,CO,45.966667,9.166667
Sale Marasino,BS,45.716667,10.116667
Salerano sul Lambro,LO,45.297500,9.386111
Salò,BS,45.600000,10.533333
Saltrio,VA,45.877234,8.924620
Salvirola,CR,45.350000,9.783333
Samarate,VA,45.616667,8.783333
Samolaco,SO,46.266667,9.383333
San Bartolomeo Val Cavargna,CO,46.083500,9.149100
San Bassano,CR,45.243889,9.808889
San Benedetto Po,MN,45.033333,10.916667
San Cipriano Po,PV,45.111025,9.283176
San Colombano al Lambro,MI,45.183333,9.483333
San Damiano al Colle,PV,45.033419,9.352166
San Daniele Po,CR,45.066667,10.183333
San Donato Milanese,MI,45.416667,9.266667
San Felice del Benaco,BS,45.583333,10.550000
San Fermo della B.,CO,45.814349,9.032232
San Fiorano,LO,45.137222,9.723333
San Genesio ed Uniti,PV,45.237452,9.186955
San Gervasio Bresciano,BS,45.307222,10.149444
San Giacomo delle S.,MN,44.971845,11.033204
San Giacomo Filippo,SO,46.333333,9.366667
San Giorgio Bigarello,MN,45.184769,10.853997
San Giorgio di L.,PV,45.174413,8.790098
San Giorgio su Legnano,MI,45.569260,8.909716
San Giovanni Bianco,BG,45.866667,9.650000
San Giovanni del Dosso,MN,44.966667,11.083333
San Giovanni in Croce,CR,45.083333,10.366667
San Giuliano Milanese,MI,45.400000,9.283333
San Martino dall'Argine,MN,45.096506,10.534912
San Martino del Lago,CR,45.066667,10.316667
San Martino in Strada,LO,45.275833,9.527500
San Martino Siccomario,PV,45.150000,9.133333
San Nazzaro Val Cavargna,CO,46.089400,9.127400
San Paolo,BS,45.371667,10.023611
San Paolo d'Argon,BG,45.689167,9.803056
San Pellegrino Terme,BG,45.833333,9.666667
San Rocco al Porto,LO,45.082900,9.698200
San Siro,CO,46.064084,9.268095
San Vittore Olona,MI,45.583333,8.933333
San Zeno Naviglio,BS,45.491111,10.217500
San Zenone al Lambro,MI,45.325678,9.355046
San Zenone al Po,PV,45.113789,9.370925
Sangiano,VA,45.874800,8.633400
Sannazzaro de' Burgondi,PV,45.103889,8.908889
Sant'Alessio con V.,PV,45.222368,9.226044
Sant'Angelo Lodigiano,LO,45.238889,9.409722
Sant'Angelo Lomellina,PV,45.246111,8.644444
Sant'Omobono Terme,BG,45.809300,9.537300
Santa Brigida,BG,45.983333,9.616667
Santa Cristina e B.,PV,45.157565,9.399757
Santa Giuletta,PV,45.038142,9.190665
Santa Margherita di S.,PV,45.149090,9.305557
Santa Maria della Versa,PV,44.983333,9.300000
Santa Maria Hoè,LC,45.750000,9.366667
Santo Stefano Lodigiano,LO,45.119444,9.736389
Santo Stefano Ticino,MI,45.483333,8.916667
Sarezzo,BS,45.650000,10.200000
Sarnico,BG,45.666667,9.950000
Saronno,VA,45.625500,9.037000
Sartirana Lomellina,PV,45.115556,8.665278
Saviore dell'Adamello,BS,46.081389,10.400556
Scaldasole,PV,45.132266,8.901689
Scandolara Ravara,CR,45.045200,10.308019
Scandolara Ripa d'Oglio,CR,45.216667,10.150000
Scanzorosciate,BG,45.711389,9.735833
Schignano,CO,45.926245,9.103091
Schilpario,BG,46.016667,10.150000
Schivenoglia,MN,45.000000,11.066667
Secugnago,LO,45.233889,9.594444
Sedriano,MI,45.483333,8.966667
Sedrina,BG,45.781944,9.623611
Segrate,MI,45.489969,9.295331
Sellero,BS,46.055833,10.347778
Selvino,BG,45.783333,9.750000
Semiana,PV,45.133333,8.733333
Senago,MI,45.583333,9.133333
Seniga,BS,45.243333,10.178056
Senna Comasco,CO,45.761083,9.100987
Senna Lodigiana,LO,45.152500,9.595000
Seregno,MO,45.650000,9.200000
Sergnano,CR,45.433333,9.700000
Seriate,BG,45.684722,9.717778
Serina,BG,45.866667,9.733333
Serle,BS,45.572222,10.366667
Sermide e Felonica,MN,44.989196,11.318454
Sernio,SO,46.224795,10.212465
Serravalle a Po,MN,45.072222,11.099722
Sesto Calende,VA,45.733333,8.633333
Sesto ed Uniti,CR,45.186436,9.935128
Sesto San Giovanni,MI,45.533333,9.233333
Settala,MI,45.455833,9.391944
Settimo Milanese,MI,45.483333,9.050000
Seveso,MO,45.643417,9.137389
Silvano Pietra,PV,45.033333,8.950000
Sirmione,BS,45.469444,10.606111
Sirone,LC,45.775668,9.323433
Sirtori,LC,45.737222,9.337500
Siziano,PV,45.316667,9.200000
Soiano del Lago,BS,45.527780,10.512680
Solaro,MI,45.615000,9.083889
Solarolo Rainerio,CR,45.083333,10.350000
Solbiate Arno,VA,45.716667,8.816667
Solbiate con Cagno,CO,45.783333,8.933333
Solbiate Olona,VA,45.650000,8.883333
Solferino,MN,45.372360,10.566480
Solto Collina,BG,45.783333,10.016667
Solza,BG,45.677143,9.488937
Somaglia,LO,45.150278,9.634444
Somma Lombardo,VA,45.683333,8.700000
Sommo,PV,45.133333,9.083333
Soncino,CR,45.400000,9.866667
Sondalo,SO,46.333333,10.333333
Sondrio,SO,46.323400,10.258400
Songavazzo,BG,45.880150,9.989792
Sonico,BS,46.166389,10.353889
Sordio,LO,45.343056,9.365000
Soresina,CR,45.286473,9.856965
Sorico,CO,46.172222,9.381389
Sorisole,BG,45.737500,9.656389
Sormano,CO,45.878611,9.246944
Sospiro,CR,45.106933,10.160385
Sotto il Monte Giovanni XXIII,BG,45.705800,9.499700
Sovere,BG,45.816667,10.033333
Sovico,MO,45.650000,9.266667
Spessa,PV,45.116667,9.350000
Spinadesco,CR,45.150000,9.933333
Spineda,CR,45.061400,10.511650
Spino d'Adda,CR,45.393027,9.485595
Spinone al Lago,BG,45.764000,9.919300
Spirano,BG,45.582778,9.669167
Spriana,SO,46.216667,9.866667
Stagno Lombardo,CR,45.066667,10.083333
Stazzona,CO,46.138790,9.275240
Stezzano,BG,45.650833,9.652778
Stradella,PV,45.083333,9.300000
Strozza,BG,45.766667,9.583333
Suardi,PV,45.034840,8.742590
Sueglio,LC,46.085330,9.333333
Suello,LC,45.816667,9.316667
Suisio,BG,45.655700,9.500300
Sulbiate,MO,45.637395,9.424927
Sulzano,BS,45.683333,10.100000
Sumirago,VA,45.739300,8.780800
Sustinente,MN,45.068686,11.021747
Suzzara,MN,44.992660,10.749410
Taceno,LC,46.016667,9.366667
Taino,VA,45.766667,8.616667
Talamona,SO,46.133333,9.616667
Taleggio,BG,45.900000,9.566670
Tartano,SO,46.116667,9.683333
Tavazzano con V.,LO,45.326420,9.402833
Tavernerio,CO,45.800000,9.150000
Tavernola Bergamasca,BG,45.716667,10.050000
Tavernole sul Mella,BS,45.746180,10.239520
Teglio,SO,46.166667,10.066667
Telgate,BG,45.633333,9.850000
Temù,BS,46.249444,10.468889
Ternate,VA,45.783333,8.700000
Terno d'Isola,BG,45.683333,9.533333
Terranova dei Passerini,LO,45.199509,9.675981
Ticengo,CR,45.366667,9.833333
Tignale,BS,45.733333,10.716667
Tirano,SO,46.216389,10.168889
Torbole Casaglia,BS,45.516667,10.116667
Torlino Vimercati,CR,45.416667,9.600000
Tornata,CR,45.100000,10.433333
Torno,CO,45.850000,9.116667
Torrazza Coste,PV,44.962887,9.097398
Torre Beretti e C.,PV,45.081829,8.717926
Torre Boldone,BG,45.716667,9.700000
Torre d'Arese,PV,45.236951,9.320262
Torre d'Isola,PV,45.216667,9.083333
Torre de' Busi,BG,45.778596,9.484510
Torre de' Negri,PV,45.150000,9.333333
Torre de' Picenardi,CR,45.143573,10.286877
Torre de' Roveri,BG,45.700000,9.772222
Torre di Santa Maria,SO,46.233333,9.850000
Torre Pallavicina,BG,45.447063,9.869246
Torrevecchia Pia,PV,45.283333,9.300000
Torricella del Pizzo,CR,45.016667,10.300000
Torricella Verzate,PV,45.016667,9.166667
Toscolano-Maderno,BS,45.634571,10.609815
Tovo di Sant'Agata,SO,46.231976,10.263823
Tradate,VA,45.700000,8.916667
Traona,SO,46.150000,9.516667
Travacò Siccomario,PV,45.150000,9.166667
Travagliato,BS,45.523972,10.079722
Travedona-Monate,VA,45.805066,8.674200
Tremezzina,CO,45.980960,9.202840
Tremosine sul Garda,BS,45.771079,10.760773
Trenzano,BS,45.483333,10.016667
Trescore Balneario,BG,45.700000,9.850000
Trescore Cremasco,CR,45.400000,9.633333
Tresivio,SO,46.166667,9.950000
Treviglio,BG,45.521389,9.592778
Treviolo,BG,45.672778,9.615556
Treviso Bresciano,BS,45.712386,10.461367
Trezzano Rosa,MI,45.582850,9.488000
Trezzano sul Naviglio,MI,45.433333,9.066667
Trezzo sull'Adda,MI,45.608920,9.520050
Trezzone,CO,46.171460,9.352260
Tribiano,MI,45.416667,9.383333
Trigolo,CR,45.327400,9.817300
Triuggio,MO,45.666667,9.266667
Trivolzio,PV,45.262199,9.046835
Tromello,PV,45.216667,8.866667
Tronzano Lago Maggiore,VA,46.083333,8.733333
Trovo,PV,45.283333,9.033333
Truccazzano,MI,45.483333,9.466667
Turano Lodigiano,LO,45.249722,9.622500
Turate,CO,45.658333,9.000000
Turbigo,MI,45.533333,8.733333
Ubiale Clanezzo,BG,45.783333,9.616667
Uboldo,VA,45.616667,9.000000
Uggiate con Ronago,CO,45.823090,8.960490
Urago d'Oglio,BS,45.516667,9.866667
